year,cluster,chapter,topic,value,domain,effort_type,institution,passive_voice,paragraph_topic
2020,1_fundamentals,24_Justice_freedom_and_security,Asylum,-0.6,politics_domain,effort_international,Anti_corruption_Agency,Yes,neutral
2020,1_fundamentals,24_Justice_freedom_and_security,Asylum,0.6,politics_domain,effort_international,Anti_corruption_Agency,No,setback
2020,1_fundamentals,24_Justice_freedom_and_security,Asylum,-0.0,politics_domain,effort_international,Anti_corruption_Agency,Yes,neutral
2020,1_fundamentals,24_Justice_freedom_and_security,Visa_policy,0.4,politics_domain,effort_domestic,Anti_corruption_Agency,No,setback
2020,1_fundamentals,24_Justice_freedom_and_security,Visa_policy,0.0,politics_domain,effort_domestic,Ombudsman,No,backsliding
2020,1_fundamentals,24_Justice_freedom_and_security,Schengen_and_external_borders,0.0,politics_domain,effort_international,European_Commission,No,progress
2020,1_fundamentals,24_Justice_freedom_and_security,Schengen_and_external_borders,0.6,politics_domain,effort_international,Anti_corruption_Agency,Yes,setback
2020,1_fundamentals,24_Justice_freedom_and_security,Schengen_and_external_borders,-0.3,politics_domain,effort_international,Anti_corruption_Agency,No,backsliding
2020,1_fundamentals,24_Justice_freedom_and_security,Schengen_and_external_borders,0.1,politics_domain,effort_international,None,No,backsliding
2021,1_fundamentals,democracy_section,Elections,-0.3,politics_domain,effort_domestic,Anti_corruption_Agency,No,setback
2021,1_fundamentals,democracy_section,Elections,-0.3,politics_domain,effort_domestic,European_Commission,Yes,setback
2021,1_fundamentals,democracy_section,Elections,-0.2,politics_domain,effort_domestic,Judicial_Council,Yes,reform
2021,1_fundamentals,democracy_section,Elections,0.1,politics_domain,effort_domestic,Ombudsman,No,setback
2021,1_fundamentals,democracy_section,Parliament,-0.3,politics_domain,effort_domestic,Constitutional_Court,No,neutral
2021,1_fundamentals,democracy_section,Parliament,0.8,politics_domain,effort_domestic,Constitutional_Court,Yes,neutral
2021,1_fundamentals,democracy_section,Parliament,-0.5,politics_domain,effort_domestic,European_Commission,No,neutral
2021,1_fundamentals,democracy_section,Governance,-0.1,politics_domain,effort_domestic,Constitutional_Court,Yes,backsliding
2021,1_fundamentals,democracy_section,Governance,-0.3,politics_domain,effort_domestic,Constitutional_Court,Yes,backsliding
2021,1_fundamentals,democracy_section,Governance,0.9,politics_domain,effort_domestic,European_Commission,Yes,reform
2021,1_fundamentals,democracy_section,Civilian_oversight_of_the_security_services,0.1,economy_domain,effort_domestic,Anti_corruption_Agency,No,reform
2021,1_fundamentals,democracy_section,Civilian_oversight_of_the_security_services,0.6,economy_domain,effort_domestic,European_Commission,No,progress
2021,1_fundamentals,democracy_section,Civil_societies,-0.9,politics_domain,effort_domestic,Ombudsman,No,neutral
2021,1_fundamentals,democracy_section,Civil_societies,0.2,politics_domain,effort_domestic,None,No,setback
2021,1_fundamentals,public_administration_reform_section,Strategic_framework_for_public_administration_reform,0.5,politics_domain,effort_domestic,Ombudsman,Yes,setback
2021,1_fundamentals,public_administration_reform_section,Strategic_framework_for_public_administration_reform,0.0,politics_domain,effort_domestic,European_Commission,No,neutral
2021,1_fundamentals,public_administration_reform_section,Strategic_framework_for_public_administration_reform,0.6,politics_domain,effort_domestic,Judicial_Council,Yes,reform
2021,1_fundamentals,public_administration_reform_section,Strategic_framework_for_public_administration_reform,-0.3,politics_domain,effort_domestic,None,No,reform
2021,1_fundamentals,public_administration_reform_section,Policy_development_and_coordination,0.8,politics_domain,effort_domestic,Judicial_Council,Yes,setback
2021,1_fundamentals,public_administration_reform_section,Policy_development_and_coordination,1.0,politics_domain,effort_domestic,Anti_corruption_Agency,Yes,reform
2021,1_fundamentals,public_administration_reform_section,Policy_development_and_coordination,-0.2,politics_domain,effort_domestic,None,Yes,setback
2021,1_fundamentals,public_administration_reform_section,Policy_development_and_coordination,-0.3,politics_domain,effort_domestic,Ombudsman,Yes,reform
2021,1_fundamentals,public_administration_reform_section,Public_financial_management,0.9,economy_domain,effort_domestic,None,No,backsliding
2021,1_fundamentals,public_administration_reform_section,Public_financial_management,0.9,economy_domain,effort_domestic,Ombudsman,No,backsliding
2021,1_fundamentals,public_administration_reform_section,Public_service_and_human_resources_management,-0.3,economy_domain,effort_domestic,Anti_corruption_Agency,Yes,progress
2021,1_fundamentals,public_administration_reform_section,Public_service_and_human_resources_management,-0.3,economy_domain,effort_domestic,Anti_corruption_Agency,No,reform
2021,1_fundamentals,public_administration_reform_section,Public_service_and_human_resources_management,-0.2,economy_domain,effort_domestic,Anti_corruption_Agency,No,reform
2021,1_fundamentals,public_administration_reform_section,Accountability_of_administration,-0.8,politics_domain,effort_domestic,European_Commission,Yes,backsliding
2021,1_fundamentals,public_administration_reform_section,Accountability_of_administration,-0.6,politics_domain,effort_domestic,None,No,progress
2021,1_fundamentals,public_administration_reform_section,Accountability_of_administration,-0.6,politics_domain,effort_domestic,Constitutional_Court,No,setback
2021,1_fundamentals,public_administration_reform_section,Accountability_of_administration,-0.5,politics_domain,effort_domestic,Anti_corruption_Agency,Yes,backsliding
2021,1_fundamentals,public_administration_reform_section,Service_delivery_to_citizens_and_businesses,-0.0,economy_domain,effort_domestic,Judicial_Council,No,reform
2021,1_fundamentals,public_administration_reform_section,Service_delivery_to_citizens_and_businesses,0.1,economy_domain,effort_domestic,Constitutional_Court,Yes,neutral
2021,1_fundamentals,public_administration_reform_section,Service_delivery_to_citizens_and_businesses,0.9,economy_domain,effort_domestic,Anti_corruption_Agency,No,progress
2021,1_fundamentals,23_Judiciary_and_fundamental_rights,Functioning_of_the_judiciary,-0.6,politics_domain,effort_domestic,European_Commission,No,progress
2021,1_fundamentals,23_Judiciary_and_fundamental_rights,Functioning_of_the_judiciary,0.6,politics_domain,effort_domestic,European_Commission,Yes,backsliding
2021,1_fundamentals,23_Judiciary_and_fundamental_rights,Domestic_processing_of_war_crimes,-0.1,politics_domain,effort_domestic,European_Commission,No,setback
2021,1_fundamentals,23_Judiciary_and_fundamental_rights,Domestic_processing_of_war_crimes,-0.0,politics_domain,effort_domestic,None,Yes,reform
2021,1_fundamentals,23_Judiciary_and_fundamental_rights,Domestic_processing_of_war_crimes,0.4,politics_domain,effort_domestic,Ombudsman,No,progress
2021,1_fundamentals,23_Judiciary_and_fundamental_rights,Fight_against_corruption,-0.7,politics_domain,effort_domestic,Judicial_Council,No,progress
2021,1_fundamentals,23_Judiciary_and_fundamental_rights,Fight_against_corruption,0.2,politics_domain,effort_domestic,Judicial_Council,Yes,progress
2021,1_fundamentals,23_Judiciary_and_fundamental_rights,Fight_against_corruption,0.1,politics_domain,effort_domestic,Anti_corruption_Agency,No,setback
2021,1_fundamentals,23_Judiciary_and_fundamental_rights,Fight_against_corruption,0.3,politics_domain,effort_domestic,Anti_corruption_Agency,Yes,progress
2021,1_fundamentals,23_Judiciary_and_fundamental_rights,Fundamental_rights,0.2,politics_domain,effort_domestic,Ombudsman,No,progress
2021,1_fundamentals,23_Judiciary_and_fundamental_rights,Fundamental_rights,1.0,politics_domain,effort_domestic,Ombudsman,Yes,neutral
2021,1_fundamentals,23_Judiciary_and_fundamental_rights,Freedom_of_expression,-0.4,politics_domain,effort_domestic,Anti_corruption_Agency,Yes,progress
2021,1_fundamentals,23_Judiciary_and_fundamental_rights,Freedom_of_expression,-0.3,politics_domain,effort_domestic,None,No,progress
2021,1_fundamentals,23_Judiciary_and_fundamental_rights,Freedom_of_expression,-0.4,politics_domain,effort_domestic,Anti_corruption_Agency,Yes,backsliding
2021,1_fundamentals,23_Judiciary_and_fundamental_rights,Freedom_of_expression,-0.3,politics_domain,effort_domestic,European_Commission,Yes,backsliding
2021,1_fundamentals,24_Justice_freedom_and_security,Fight_against_organised_crime,-0.4,politics_domain,effort_domestic,None,Yes,progress
2021,1_fundamentals,24_Justice_freedom_and_security,Fight_against_organised_crime,0.7,politics_domain,effort_domestic,Judicial_Council,No,reform
2021,1_fundamentals,24_Justice_freedom_and_security,Cooperation_in_the_field_of_drugs,0.9,politics_domain,effort_international,Anti_corruption_Agency,Yes,setback
2021,1_fundamentals,24_Justice_freedom_and_security,Cooperation_in_the_field_of_drugs,-0.3,politics_domain,effort_international,European_Commission,Yes,neutral
2021,1_fundamentals,24_Justice_freedom_and_security,Fight_against_terrorism,-0.5,politics_domain,effort_domestic,Ombudsman,No,reform
2021,1_fundamentals,24_Justice_freedom_and_security,Fight_against_terrorism,0.3,politics_domain,effort_domestic,None,Yes,setback
2021,1_fundamentals,24_Justice_freedom_and_security,Fight_against_terrorism,-0.3,politics_domain,effort_domestic,Anti_corruption_Agency,No,setback
2021,1_fundamentals,24_Justice_freedom_and_security,Fight_against_terrorism,0.4,politics_domain,effort_domestic,European_Commission,Yes,setback
2021,1_fundamentals,24_Justice_freedom_and_security,Judicial_cooperation_in_civil_commercial_and_criminal_matters,0.1,politics_domain,effort_international,Constitutional_Court,No,reform
2021,1_fundamentals,24_Justice_freedom_and_security,Judicial_cooperation_in_civil_commercial_and_criminal_matters,-0.9,politics_domain,effort_international,Anti_corruption_Agency,No,setback
2021,1_fundamentals,24_Justice_freedom_and_security,Legal_and_irregular_migration,0.9,politics_domain,effort_international,Judicial_Council,Yes,setback
2021,1_fundamentals,24_Justice_freedom_and_security,Legal_and_irregular_migration,1.0,politics_domain,effort_international,Constitutional_Court,No,progress
2021,1_fundamentals,24_Justice_freedom_and_security,Asylum,-0.4,politics_domain,effort_international,Judicial_Council,Yes,neutral
2021,1_fundamentals,24_Justice_freedom_and_security,Asylum,-0.2,politics_domain,effort_international,Constitutional_Court,Yes,backsliding
2021,1_fundamentals,24_Justice_freedom_and_security,Asylum,0.2,politics_domain,effort_international,Judicial_Council,Yes,setback
2021,1_fundamentals,24_Justice_freedom_and_security,Asylum,0.2,politics_domain,effort_international,Anti_corruption_Agency,No,progress
2021,1_fundamentals,24_Justice_freedom_and_security,Visa_policy,0.4,politics_domain,effort_domestic,Anti_corruption_Agency,Yes,neutral
2021,1_fundamentals,24_Justice_freedom_and_security,Visa_policy,1.0,politics_domain,effort_domestic,European_Commission,No,reform
2021,1_fundamentals,24_Justice_freedom_and_security,Schengen_and_external_borders,-0.1,politics_domain,effort_international,Anti_corruption_Agency,No,reform
2021,1_fundamentals,24_Justice_freedom_and_security,Schengen_and_external_borders,-0.5,politics_domain,effort_international,Constitutional_Court,Yes,backsliding
2022,1_fundamentals,democracy_section,Elections,-0.8,politics_domain,effort_domestic,European_Commission,Yes,progress
2022,1_fundamentals,democracy_section,Elections,-0.4,politics_domain,effort_domestic,Judicial_Council,Yes,progress
2022,1_fundamentals,democracy_section,Parliament,-0.0,politics_domain,effort_domestic,Anti_corruption_Agency,No,neutral
2022,1_fundamentals,democracy_section,Parliament,1.0,politics_domain,effort_domestic,Anti_corruption_Agency,No,backsliding
2022,1_fundamentals,democracy_section,Governance,-0.3,politics_domain,effort_domestic,None,Yes,reform
2022,1_fundamentals,democracy_section,Governance,0.1,politics_domain,effort_domestic,European_Commission,No,progress
2022,1_fundamentals,democracy_section,Civilian_oversight_of_the_security_services,-0.0,economy_domain,effort_domestic,Ombudsman,Yes,neutral
2022,1_fundamentals,democracy_section,Civilian_oversight_of_the_security_services,0.7,economy_domain,effort_domestic,Judicial_Council,No,neutral
2022,1_fundamentals,democracy_section,Civilian_oversight_of_the_security_services,1.0,economy_domain,effort_domestic,None,Yes,reform
2022,1_fundamentals,democracy_section,Civilian_oversight_of_the_security_services,-0.3,economy_domain,effort_domestic,None,No,setback
2022,1_fundamentals,democracy_section,Civil_societies,-0.3,politics_domain,effort_domestic,Ombudsman,Yes,backsliding
2022,1_fundamentals,democracy_section,Civil_societies,0.6,politics_domain,effort_domestic,European_Commission,No,neutral
2022,1_fundamentals,public_administration_reform_section,Strategic_framework_for_public_administration_reform,0.4,politics_domain,effort_domestic,European_Commission,No,setback
2022,1_fundamentals,public_administration_reform_section,Strategic_framework_for_public_administration_reform,1.0,politics_domain,effort_domestic,European_Commission,Yes,setback
2022,1_fundamentals,public_administration_reform_section,Strategic_framework_for_public_administration_reform,0.4,politics_domain,effort_domestic,None,Yes,setback
2022,1_fundamentals,public_administration_reform_section,Strategic_framework_for_public_administration_reform,-0.2,politics_domain,effort_domestic,Anti_corruption_Agency,No,neutral
2022,1_fundamentals,public_administration_reform_section,Policy_development_and_coordination,0.4,politics_domain,effort_domestic,None,No,setback
2022,1_fundamentals,public_administration_reform_section,Policy_development_and_coordination,0.7,politics_domain,effort_domestic,Judicial_Council,Yes,reform
2022,1_fundamentals,public_administration_reform_section,Policy_development_and_coordination,0.5,politics_domain,effort_domestic,None,Yes,progress
2022,1_fundamentals,public_administration_reform_section,Policy_development_and_coordination,0.3,politics_domain,effort_domestic,Judicial_Council,No,reform
2022,1_fundamentals,public_administration_reform_section,Public_financial_management,0.6,economy_domain,effort_domestic,European_Commission,No,neutral
2022,1_fundamentals,public_administration_reform_section,Public_financial_management,0.7,economy_domain,effort_domestic,None,Yes,backsliding
2022,1_fundamentals,public_administration_reform_section,Public_financial_management,0.8,economy_domain,effort_domestic,Anti_corruption_Agency,No,progress
2022,1_fundamentals,public_administration_reform_section,Public_financial_management,0.4,economy_domain,effort_domestic,Anti_corruption_Agency,Yes,reform
2022,1_fundamentals,public_administration_reform_section,Public_service_and_human_resources_management,-0.1,economy_domain,effort_domestic,Judicial_Council,Yes,neutral
2022,1_fundamentals,public_administration_reform_section,Public_service_and_human_resources_management,0.1,economy_domain,effort_domestic,None,Yes,setback
2022,1_fundamentals,public_administration_reform_section,Accountability_of_administration,0.7,politics_domain,effort_domestic,Constitutional_Court,Yes,progress
2022,1_fundamentals,public_administration_reform_section,Accountability_of_administration,-0.5,politics_domain,effort_domestic,European_Commission,Yes,progress
2022,1_fundamentals,public_administration_reform_section,Accountability_of_administration,0.2,politics_domain,effort_domestic,Anti_corruption_Agency,No,backsliding
2022,1_fundamentals,public_administration_reform_section,Accountability_of_administration,-0.2,politics_domain,effort_domestic,Ombudsman,Yes,progress
2022,1_fundamentals,public_administration_reform_section,Service_delivery_to_citizens_and_businesses,0.0,economy_domain,effort_domestic,None,No,setback
2022,1_fundamentals,public_administration_reform_section,Service_delivery_to_citizens_and_businesses,0.8,economy_domain,effort_domestic,Judicial_Council,Yes,backsliding
2022,1_fundamentals,public_administration_reform_section,Service_delivery_to_citizens_and_businesses,0.1,economy_domain,effort_domestic,None,No,reform
2022,1_fundamentals,public_administration_reform_section,Service_delivery_to_citizens_and_businesses,0.0,economy_domain,effort_domestic,European_Commission,No,progress
2022,1_fundamentals,23_Judiciary_and_fundamental_rights,Functioning_of_the_judiciary,-0.8,politics_domain,effort_domestic,None,Yes,setback
2022,1_fundamentals,23_Judiciary_and_fundamental_rights,Functioning_of_the_judiciary,0.4,politics_domain,effort_domestic,Ombudsman,Yes,backsliding
2022,1_fundamentals,23_Judiciary_and_fundamental_rights,Functioning_of_the_judiciary,0.4,politics_domain,effort_domestic,European_Commission,No,reform
2022,1_fundamentals,23_Judiciary_and_fundamental_rights,Functioning_of_the_judiciary,1.0,politics_domain,effort_domestic,Judicial_Council,No,progress
2022,1_fundamentals,23_Judiciary_and_fundamental_rights,Domestic_processing_of_war_crimes,-0.2,politics_domain,effort_domestic,Anti_corruption_Agency,Yes,reform
2022,1_fundamentals,23_Judiciary_and_fundamental_rights,Domestic_processing_of_war_crimes,0.1,politics_domain,effort_domestic,Ombudsman,No,neutral
2022,1_fundamentals,23_Judiciary_and_fundamental_rights,Domestic_processing_of_war_crimes,0.1,politics_domain,effort_domestic,Judicial_Council,Yes,backsliding
2022,1_fundamentals,23_Judiciary_and_fundamental_rights,Domestic_processing_of_war_crimes,0.9,politics_domain,effort_domestic,Judicial_Council,No,setback
2022,1_fundamentals,23_Judiciary_and_fundamental_rights,Fight_against_corruption,-0.1,politics_domain,effort_domestic,Constitutional_Court,Yes,setback
2022,1_fundamentals,23_Judiciary_and_fundamental_rights,Fight_against_corruption,0.2,politics_domain,effort_domestic,European_Commission,No,progress
2022,1_fundamentals,23_Judiciary_and_fundamental_rights,Fight_against_corruption,0.4,politics_domain,effort_domestic,Ombudsman,No,progress
2022,1_fundamentals,23_Judiciary_and_fundamental_rights,Fight_against_corruption,0.1,politics_domain,effort_domestic,Judicial_Council,Yes,backsliding
2022,1_fundamentals,23_Judiciary_and_fundamental_rights,Fundamental_rights,-0.3,politics_domain,effort_domestic,None,No,progress
2022,1_fundamentals,23_Judiciary_and_fundamental_rights,Fundamental_rights,0.1,politics_domain,effort_domestic,Ombudsman,Yes,backsliding
2022,1_fundamentals,23_Judiciary_and_fundamental_rights,Fundamental_rights,0.6,politics_domain,effort_domestic,Anti_corruption_Agency,Yes,setback
2022,1_fundamentals,23_Judiciary_and_fundamental_rights,Fundamental_rights,-0.6,politics_domain,effort_domestic,None,No,progress
2022,1_fundamentals,23_Judiciary_and_fundamental_rights,Freedom_of_expression,0.1,politics_domain,effort_domestic,Ombudsman,No,reform
2022,1_fundamentals,23_Judiciary_and_fundamental_rights,Freedom_of_expression,-0.4,politics_domain,effort_domestic,Anti_corruption_Agency,Yes,neutral
2022,1_fundamentals,24_Justice_freedom_and_security,Fight_against_organised_crime,0.7,politics_domain,effort_domestic,Constitutional_Court,Yes,backsliding
2022,1_fundamentals,24_Justice_freedom_and_security,Fight_against_organised_crime,-0.9,politics_domain,effort_domestic,European_Commission,Yes,backsliding
2022,1_fundamentals,24_Justice_freedom_and_security,Cooperation_in_the_field_of_drugs,-0.3,politics_domain,effort_international,Ombudsman,Yes,reform
2022,1_fundamentals,24_Justice_freedom_and_security,Cooperation_in_the_field_of_drugs,0.2,politics_domain,effort_international,Judicial_Council,No,backsliding
2022,1_fundamentals,24_Justice_freedom_and_security,Cooperation_in_the_field_of_drugs,0.9,politics_domain,effort_international,None,No,reform
2022,1_fundamentals,24_Justice_freedom_and_security,Cooperation_in_the_field_of_drugs,-0.0,politics_domain,effort_international,Anti_corruption_Agency,No,setback
2022,1_fundamentals,24_Justice_freedom_and_security,Fight_against_terrorism,-0.3,politics_domain,effort_domestic,Ombudsman,Yes,neutral
2022,1_fundamentals,24_Justice_freedom_and_security,Fight_against_terrorism,1.0,politics_domain,effort_domestic,European_Commission,Yes,progress
2022,1_fundamentals,24_Justice_freedom_and_security,Judicial_cooperation_in_civil_commercial_and_criminal_matters,-0.9,politics_domain,effort_international,Anti_corruption_Agency,No,reform
2022,1_fundamentals,24_Justice_freedom_and_security,Judicial_cooperation_in_civil_commercial_and_criminal_matters,-1.0,politics_domain,effort_international,Anti_corruption_Agency,Yes,neutral
2022,1_fundamentals,24_Justice_freedom_and_security,Legal_and_irregular_migration,0.3,politics_domain,effort_international,Ombudsman,No,reform
2022,1_fundamentals,24_Justice_freedom_and_security,Legal_and_irregular_migration,-0.3,politics_domain,effort_international,Anti_corruption_Agency,No,progress
2022,1_fundamentals,24_Justice_freedom_and_security,Legal_and_irregular_migration,-0.6,politics_domain,effort_international,European_Commission,Yes,reform
2022,1_fundamentals,24_Justice_freedom_and_security,Asylum,0.4,politics_domain,effort_international,None,Yes,setback
2022,1_fundamentals,24_Justice_freedom_and_security,Asylum,0.1,politics_domain,effort_international,Judicial_Council,Yes,progress
2022,1_fundamentals,24_Justice_freedom_and_security,Asylum,-0.3,politics_domain,effort_international,None,Yes,reform
2022,1_fundamentals,24_Justice_freedom_and_security,Asylum,-0.8,politics_domain,effort_international,Anti_corruption_Agency,Yes,reform
2022,1_fundamentals,24_Justice_freedom_and_security,Visa_policy,0.5,politics_domain,effort_domestic,Ombudsman,Yes,backsliding
2022,1_fundamentals,24_Justice_freedom_and_security,Visa_policy,0.4,politics_domain,effort_domestic,Anti_corruption_Agency,Yes,progress
2022,1_fundamentals,24_Justice_freedom_and_security,Visa_policy,-0.1,politics_domain,effort_domestic,Anti_corruption_Agency,Yes,setback
2022,1_fundamentals,24_Justice_freedom_and_security,Schengen_and_external_borders,1.0,politics_domain,effort_international,European_Commission,Yes,setback
2022,1_fundamentals,24_Justice_freedom_and_security,Schengen_and_external_borders,-0.6,politics_domain,effort_international,Ombudsman,Yes,backsliding
2023,1_fundamentals,democracy_section,Elections,-0.9,politics_domain,effort_domestic,None,Yes,neutral
2023,1_fundamentals,democracy_section,Elections,-0.4,politics_domain,effort_domestic,Constitutional_Court,No,progress
2023,1_fundamentals,democracy_section,Elections,-0.0,politics_domain,effort_domestic,European_Commission,Yes,setback
2023,1_fundamentals,democracy_section,Parliament,0.1,politics_domain,effort_domestic,Anti_corruption_Agency,Yes,progress
2023,1_fundamentals,democracy_section,Parliament,-0.1,politics_domain,effort_domestic,Judicial_Council,Yes,progress
2023,1_fundamentals,democracy_section,Parliament,0.2,politics_domain,effort_domestic,Anti_corruption_Agency,Yes,setback
2023,1_fundamentals,democracy_section,Parliament,-0.8,politics_domain,effort_domestic,Constitutional_Court,No,backsliding
2023,1_fundamentals,democracy_section,Governance,0.9,politics_domain,effort_domestic,European_Commission,No,backsliding
2023,1_fundamentals,democracy_section,Governance,-0.0,politics_domain,effort_domestic,Ombudsman,No,setback
2023,1_fundamentals,democracy_section,Governance,0.7,politics_domain,effort_domestic,Ombudsman,No,reform
2023,1_fundamentals,democracy_section,Civilian_oversight_of_the_security_services,0.2,economy_domain,effort_domestic,Ombudsman,Yes,neutral
2023,1_fundamentals,democracy_section,Civilian_oversight_of_the_security_services,0.3,economy_domain,effort_domestic,Constitutional_Court,Yes,reform
2023,1_fundamentals,democracy_section,Civilian_oversight_of_the_security_services,0.3,economy_domain,effort_domestic,Anti_corruption_Agency,No,neutral
2023,1_fundamentals,democracy_section,Civil_societies,0.3,politics_domain,effort_domestic,European_Commission,Yes,reform
2023,1_fundamentals,democracy_section,Civil_societies,0.4,politics_domain,effort_domestic,Anti_corruption_Agency,Yes,backsliding
2023,1_fundamentals,democracy_section,Civil_societies,0.8,politics_domain,effort_domestic,Ombudsman,Yes,neutral
2023,1_fundamentals,public_administration_reform_section,Strategic_framework_for_public_administration_reform,0.1,politics_domain,effort_domestic,Anti_corruption_Agency,No,backsliding
2023,1_fundamentals,public_administration_reform_section,Strategic_framework_for_public_administration_reform,0.4,politics_domain,effort_domestic,Constitutional_Court,No,reform
2023,1_fundamentals,public_administration_reform_section,Policy_development_and_coordination,-0.1,politics_domain,effort_domestic,Constitutional_Court,No,backsliding
2023,1_fundamentals,public_administration_reform_section,Policy_development_and_coordination,0.9,politics_domain,effort_domestic,Judicial_Council,Yes,progress
2023,1_fundamentals,public_administration_reform_section,Policy_development_and_coordination,-0.4,politics_domain,effort_domestic,Judicial_Council,Yes,progress
2023,1_fundamentals,public_administration_reform_section,Policy_development_and_coordination,1.0,politics_domain,effort_domestic,Judicial_Council,Yes,backsliding
2023,1_fundamentals,public_administration_reform_section,Public_financial_management,-0.0,economy_domain,effort_domestic,Judicial_Council,Yes,setback
2023,1_fundamentals,public_administration_reform_section,Public_financial_management,-0.9,economy_domain,effort_domestic,European_Commission,Yes,setback
2023,1_fundamentals,public_administration_reform_section,Public_financial_management,0.1,economy_domain,effort_domestic,Judicial_Council,Yes,setback
2023,1_fundamentals,public_administration_reform_section,Public_financial_management,-0.4,economy_domain,effort_domestic,Constitutional_Court,No,reform
2023,1_fundamentals,public_administration_reform_section,Public_service_and_human_resources_management,0.5,economy_domain,effort_domestic,Ombudsman,Yes,neutral
2023,1_fundamentals,public_administration_reform_section,Public_service_and_human_resources_management,-0.4,economy_domain,effort_domestic,Judicial_Council,No,neutral
2023,1_fundamentals,public_administration_reform_section,Accountability_of_administration,-0.3,politics_domain,effort_domestic,None,No,neutral
2023,1_fundamentals,public_administration_reform_section,Accountability_of_administration,-1.0,politics_domain,effort_domestic,Constitutional_Court,Yes,neutral
2023,1_fundamentals,public_administration_reform_section,Service_delivery_to_citizens_and_businesses,-0.3,economy_domain,effort_domestic,Anti_corruption_Agency,No,setback
2023,1_fundamentals,public_administration_reform_section,Service_delivery_to_citizens_and_businesses,-1.0,economy_domain,effort_domestic,Anti_corruption_Agency,Yes,progress
2023,1_fundamentals,23_Judiciary_and_fundamental_rights,Functioning_of_the_judiciary,-1.0,politics_domain,effort_domestic,Ombudsman,Yes,progress
2023,1_fundamentals,23_Judiciary_and_fundamental_rights,Functioning_of_the_judiciary,0.5,politics_domain,effort_domestic,Constitutional_Court,No,progress
2023,1_fundamentals,23_Judiciary_and_fundamental_rights,Domestic_processing_of_war_crimes,0.5,politics_domain,effort_domestic,Constitutional_Court,Yes,setback
2023,1_fundamentals,23_Judiciary_and_fundamental_rights,Domestic_processing_of_war_crimes,0.3,politics_domain,effort_domestic,Judicial_Council,Yes,reform
2023,1_fundamentals,23_Judiciary_and_fundamental_rights,Domestic_processing_of_war_crimes,-0.6,politics_domain,effort_domestic,European_Commission,Yes,setback
2023,1_fundamentals,23_Judiciary_and_fundamental_rights,Fight_against_corruption,-0.0,politics_domain,effort_domestic,None,Yes,progress
2023,1_fundamentals,23_Judiciary_and_fundamental_rights,Fight_against_corruption,-0.0,politics_domain,effort_domestic,Constitutional_Court,No,progress
2023,1_fundamentals,23_Judiciary_and_fundamental_rights,Fight_against_corruption,-0.7,politics_domain,effort_domestic,Judicial_Council,No,neutral
2023,1_fundamentals,23_Judiciary_and_fundamental_rights,Fight_against_corruption,0.9,politics_domain,effort_domestic,European_Commission,No,reform
2023,1_fundamentals,23_Judiciary_and_fundamental_rights,Fundamental_rights,0.5,politics_domain,effort_domestic,Ombudsman,Yes,backsliding
2023,1_fundamentals,23_Judiciary_and_fundamental_rights,Fundamental_rights,-0.1,politics_domain,effort_domestic,None,No,reform
2023,1_fundamentals,23_Judiciary_and_fundamental_rights,Fundamental_rights,0.0,politics_domain,effort_domestic,Ombudsman,No,setback
2023,1_fundamentals,23_Judiciary_and_fundamental_rights,Freedom_of_expression,0.1,politics_domain,effort_domestic,Constitutional_Court,Yes,backsliding
2023,1_fundamentals,23_Judiciary_and_fundamental_rights,Freedom_of_expression,-1.0,politics_domain,effort_domestic,Judicial_Council,No,setback
2023,1_fundamentals,23_Judiciary_and_fundamental_rights,Freedom_of_expression,-0.1,politics_domain,effort_domestic,Ombudsman,Yes,neutral
2023,1_fundamentals,23_Judiciary_and_fundamental_rights,Freedom_of_expression,-0.4,politics_domain,effort_domestic,Anti_corruption_Agency,Yes,setback
2023,1_fundamentals,24_Justice_freedom_and_security,Fight_against_organised_crime,-0.6,politics_domain,effort_domestic,Judicial_Council,Yes,neutral
2023,1_fundamentals,24_Justice_freedom_and_security,Fight_against_organised_crime,-0.2,politics_domain,effort_domestic,European_Commission,No,setback
2023,1_fundamentals,24_Justice_freedom_and_security,Fight_against_organised_crime,1.0,politics_domain,effort_domestic,Judicial_Council,Yes,setback
2023,1_fundamentals,24_Justice_freedom_and_security,Fight_against_organised_crime,0.4,politics_domain,effort_domestic,Judicial_Council,No,setback
2023,1_fundamentals,24_Justice_freedom_and_security,Cooperation_in_the_field_of_drugs,-0.3,politics_domain,effort_international,European_Commission,No,backsliding
2023,1_fundamentals,24_Justice_freedom_and_security,Cooperation_in_the_field_of_drugs,0.3,politics_domain,effort_international,European_Commission,No,setback
2023,1_fundamentals,24_Justice_freedom_and_security,Cooperation_in_the_field_of_drugs,0.8,politics_domain,effort_international,Ombudsman,Yes,reform
2023,1_fundamentals,24_Justice_freedom_and_security,Cooperation_in_the_field_of_drugs,0.6,politics_domain,effort_international,Judicial_Council,Yes,progress
2023,1_fundamentals,24_Justice_freedom_and_security,Fight_against_terrorism,0.0,politics_domain,effort_domestic,Anti_corruption_Agency,No,backsliding
2023,1_fundamentals,24_Justice_freedom_and_security,Fight_against_terrorism,-0.4,politics_domain,effort_domestic,Ombudsman,No,backsliding
2023,1_fundamentals,24_Justice_freedom_and_security,Judicial_cooperation_in_civil_commercial_and_criminal_matters,0.4,politics_domain,effort_international,Judicial_Council,No,progress
